140.115.135.1,0.0,100,29.44
140.115.135.105,0.00347222222222,78,34.7948717949
140.115.135.111,0.00694444444444,96,943.5625
140.115.135.115,0.0104166666667,72,26548.8611111
140.115.135.121,0.0428240740741,111,235.207207207
140.115.135.127,0.00462962962963,79,32.6075949367
140.115.135.128,0.0,70,34.8285714286
140.115.135.129,0.0,75,33.7333333333
140.115.135.130,0.00462962962963,70,35.4857142857
140.115.135.132,0.0138888888889,36,1161.47222222
140.115.135.135,0.0138888888889,35,534.257142857
140.115.135.149,0.0173611111111,40,1047.775
140.115.135.151,0.0,10,1165.5
140.115.135.152,0.0,1,959.0
140.115.135.153,0.0173611111111,77,8233.23376623
140.115.135.156,0.0,1,1130.0
140.115.135.18,0.00347222222222,84,468.214285714
140.115.135.180,0.0208333333333,114,268.561403509
140.115.135.205,0.0,87,288.770114943
140.115.135.23,0.0,71,31.0985915493
140.115.135.230,0.0,48,39.2916666667
140.115.135.231,0.0,48,42.1666666667
140.115.135.233,0.00462962962963,85,31.3882352941
140.115.135.235,0.0138888888889,89,248.988764045
140.115.135.24,0,0,0
140.115.135.240,0.00462962962963,59,100242.830508
140.115.135.245,0.0277777777778,91,429.0
140.115.135.246,0.0,30,938.366666667
140.115.135.25,0.0,78,170.628205128
140.115.135.253,0.0,85,218.447058824
140.115.135.27,0.0138888888889,30,1507.16666667
140.115.135.30,0.00925925925926,99,588.727272727
140.115.135.31,0.0,17,43.2941176471
140.115.135.36,0.0,2,411.5
140.115.135.4,0.0,49,38.4897959184
140.115.135.42,0.0,71,34.985915493
140.115.135.45,0.0,8,57.5
140.115.135.51,0,0,0
140.115.135.56,0.0,12,34.5
140.115.135.6,0.0,50,36.8
140.115.135.62,0.0,1,62.0
140.115.135.75,0.797785933203,667,160354.843178
140.115.135.82,0,0,0
140.115.135.84,0.153543871252,269,65239.9806691
140.115.135.86,0.00694444444444,70,35.4857142857
140.115.50.100,0.0162037037037,99,658.111111111
140.115.50.101,0.0,4,34.5
140.115.50.11,0.0,73,35.9178082192
140.115.50.110,0.00462962962963,67,163.298507463
140.115.50.12,0.0,36,2758.61111111
140.115.50.136,0,0,0
140.115.50.139,0.00694444444444,73,34.0273972603
140.115.50.14,0.431826046004,1140,51902.7922807
140.115.50.143,0.0,70,34.1714285714
140.115.50.153,0.0,96,173.458333333
140.115.50.164,0.0,2,144.0
140.115.50.167,0.291583994709,250,22459.544
140.115.50.172,0,0,0
140.115.50.18,0.00462962962963,79,27.3670886076
140.115.50.186,0.00277777777778,16,97.1875
140.115.50.187,0.986111111111,71,5508.0
140.115.50.19,0.0,75,31.8933333333
140.115.50.21,0.19212962963,120,21.4666666667
140.115.50.210,0.162288075552,6247,14526.7292781
140.115.50.212,0.0497685185185,76,224.881578947
140.115.50.213,0.0694444444444,94,329.914893617
140.115.50.216,0.0,14,167.214285714
140.115.50.217,0.0,4,393.0
140.115.50.219,0.0,29,47.5862068966
140.115.50.22,0.00694444444444,84,35.5952380952
140.115.50.221,0.0,57,196.701754386
140.115.50.222,0.0,86,206.302325581
140.115.50.223,0.0,87,303.264367816
140.115.50.23,0.0138888888889,75,32.5066666667
140.115.50.234,0.0138888888889,36,907.888888889
140.115.50.24,0.497773368607,321,100838.18567
140.115.50.249,0.0,69,38.0
140.115.50.28,0.0,74,34.1891891892
140.115.50.30,0.0,27,47.7037037037
140.115.50.31,0.0138888888889,75,37.4133333333
140.115.50.32,0.0,33,671.484848485
140.115.50.33,0.0,67,35.7014925373
140.115.50.34,0.0,76,33.2894736842
140.115.50.35,0.0,72,35.1388888889
140.115.50.36,0.00694444444444,42,1343.83333333
140.115.50.37,0.0115740740741,41,2065.73170732
140.115.50.38,0.0,39,1119.51282051
140.115.50.39,0.00694444444444,37,1204.56756757
140.115.50.40,0.0138888888889,41,944.048780488
140.115.50.43,0.0,75,36.1866666667
140.115.50.44,0,0,0
140.115.50.48,0.00462962962963,93,450.720430108
140.115.50.49,0.00462962962963,39,1855.58974359
140.115.50.50,0.584490740741,179,294.709497207
140.115.50.51,0.0,69,32.6666666667
140.115.50.52,0.0,29,47.5862068966
140.115.50.56,0.219907407407,127,5905.47244094
140.115.50.59,0.015811965812,217,91.4838709677
140.115.50.62,0.0,64,36.65625
140.115.50.65,0.0,75,33.12
140.115.50.71,0.0,28,92.5
140.115.50.74,0.0,69,36.6666666667
140.115.50.75,0.0833333333333,43,388.976744186
140.115.50.83,0.0,74,36.0540540541
140.115.50.86,0.0,1,46.0
140.115.50.98,0.0,76,32.6842105263
140.115.50.99,0.487863756614,193,2889.83937824
140.115.51.10,0.0,26,514.653846154
140.115.51.100,0.0173611111111,113,1446.27433628
140.115.51.105,0.0,5,1171.2
140.115.51.11,0.0115740740741,36,1586.19444444
140.115.51.111,0.0138888888889,118,105.415254237
140.115.51.116,0.0347222222222,97,1298.13402062
140.115.51.117,0.0,74,37.472972973
140.115.51.118,0,0,0
140.115.51.119,0.0,1,46.0
140.115.51.128,0,0,0
140.115.51.134,0.225231481481,168,15393.0071429
140.115.51.136,0.155555555556,127,2959.19685039
140.115.51.141,0.0,29,44.9655172414
140.115.51.142,0.0,69,35.3333333333
140.115.51.144,0,0,0
140.115.51.147,0.0,32,912.0625
140.115.51.148,0.0,1,612.0
140.115.51.16,0.0,79,63.9367088608
140.115.51.167,0.188095238095,195,274.707692308
140.115.51.17,0.0,1,2810.0
140.115.51.174,0.0,82,29.7317073171
140.115.51.175,0.0,28,2137.42857143
140.115.51.176,0.0,30,2160.76666667
140.115.51.181,0.0,3,2606.66666667
140.115.51.191,0.0138888888889,105,389.638095238
140.115.51.196,0.0,1,46.0
140.115.51.197,0.0,66,38.3333333333
140.115.51.198,0.0208333333333,78,355.217948718
140.115.51.2,0,0,0
140.115.51.200,0.00810185185185,85,1708.30588235
140.115.51.210,0.0,34,1570.79411765
140.115.51.214,0.0986111111111,136,204.536764706
140.115.51.215,0.0905092592593,140,610.242857143
140.115.51.216,0.0218915343915,57,2003.59649123
140.115.51.220,0,0,0
140.115.51.222,0.00694444444444,72,177.75
140.115.51.224,0.0138888888889,73,37.1780821918
140.115.51.232,0.0888888888889,172,235.802325581
140.115.51.233,0.0,72,36.4166666667
140.115.51.234,0,0,0
140.115.51.235,0.0,86,33.6976744186
140.115.51.238,0.0,71,34.338028169
140.115.51.249,0.0,69,36.6666666667
140.115.51.26,0.00462962962963,72,33.8611111111
140.115.51.27,0.0208333333333,33,546.03030303
140.115.51.3,0.0,2,2715.0
140.115.51.30,0.0,74,36.6756756757
140.115.51.32,0.0243055555556,146,219.568493151
140.115.51.34,0.0300925925926,76,40.5526315789
140.115.51.35,0.0,55,35.9636363636
140.115.51.38,0.0,72,32.5833333333
140.115.51.41,0.0,50,41.4
140.115.51.51,0,0,0
140.115.51.61,0,0,0
140.115.51.66,0.0,28,593.071428571
140.115.51.71,0.00810185185185,84,162.285714286
140.115.51.75,0.0,1,4646.0
140.115.51.78,0.00462962962963,80,133.45
140.115.51.86,0.00694444444444,74,36.0540540541
140.115.51.87,0.0405092592593,112,1993.11607143
140.115.51.93,0,0,0
140.115.51.94,0.0,2,1841.0
140.115.52.108,0,0,0
140.115.52.112,0.0,31,345.35483871
140.115.52.113,0.00462962962963,18,151.722222222
140.115.52.114,0.0559413580247,121,513.305785124
140.115.52.117,0.00923681438387,78,62.9487179487
140.115.52.12,0.0,1,46.0
140.115.52.123,0.00694444444444,86,255.325581395
140.115.52.126,0.0,73,33.397260274
140.115.52.127,0.0689925044092,196,190.37755102
140.115.52.13,0.0,72,37.0555555556
140.115.52.15,0.0150462962963,115,2142.89565217
140.115.52.162,0.00810185185185,98,571.295918367
140.115.52.165,0.0,66,37.6363636364
140.115.52.176,0.0,2,550.5
140.115.52.178,0.15162037037,55,1035.0
140.115.52.179,0.0,2,1945.5
140.115.52.180,0.0,81,73.4444444444
140.115.52.181,0.00694444444444,77,258.727272727
140.115.52.185,0.0,1,956.0
140.115.52.188,0.0,74,35.4324324324
140.115.52.19,0.0,79,30.8607594937
140.115.52.190,0.00115740740741,113,159.663716814
140.115.52.193,0.0,66,37.6363636364
140.115.52.194,0.0,45,31.6888888889
140.115.52.2,0.00277777777778,87,522.505747126
140.115.52.20,0.0,73,33.397260274
140.115.52.21,0.0,81,29.5308641975
140.115.52.23,0.0,58,34.1034482759
140.115.52.27,0.0,78,28.8974358974
140.115.52.3,0.0,80,31.05
140.115.52.31,0.025462962963,77,1855.97402597
140.115.52.32,0.0,1,46.0
140.115.52.37,0.0,8,28.75
140.115.52.4,0.0,2,917.5
140.115.52.40,0.0138888888889,2,683.5
140.115.52.48,0.0,102,161.833333333
140.115.52.51,0.0,1,46.0
140.115.52.52,0.0,1,1862.0
140.115.52.6,0.0,79,34.9367088608
140.115.52.60,0.0,1,1690.0
140.115.52.74,0.0138888888889,47,82.4468085106
140.115.52.78,0.0,67,40.5074626866
140.115.52.88,0,0,0
140.115.52.9,0.0,71,38.2253521127
140.115.52.95,0.0,72,32.5833333333
140.115.53.100,0,0,0
140.115.53.104,0.00694444444444,71,31.0985915493
140.115.53.107,0.0,74,34.1891891892
140.115.53.108,0.0148148148148,35,262.657142857
140.115.53.109,0.00925925925926,65,32.5538461538
140.115.53.111,0.0,76,29.3289473684
140.115.53.113,0.0,68,36.0294117647
140.115.53.114,0.0,73,33.397260274
140.115.53.115,0.0,20,43.7
140.115.53.117,0.0,68,35.2647058824
140.115.53.120,0.00462962962963,76,33.2894736842
140.115.53.121,0.0,80,32.775
140.115.53.130,0,0,0
140.115.53.131,0.0,2,76.0
140.115.53.132,0.0,2,619.5
140.115.53.135,0.0231481481481,93,217.462365591
140.115.53.137,0.0,43,34.2325581395
140.115.53.138,0,0,0
140.115.53.141,0,0,0
140.115.53.142,0.0,77,32.8831168831
140.115.53.154,0.0,67,35.0149253731
140.115.53.155,0.00694444444444,75,244.813333333
140.115.53.158,0.0347222222222,78,286.282051282
140.115.53.159,0,0,0
140.115.53.222,0.0,1,46.0
140.115.53.223,0.0,1,46.0
140.115.53.224,0,0,0
140.115.53.225,0.0,23,32.0
140.115.53.226,0.0,52,37.1538461538
140.115.53.230,0.0,1,1940.0
140.115.53.236,0.0,1,46.0
140.115.53.45,0.0,76,35.5657894737
140.115.53.46,0.0,75,33.1866666667
140.115.53.47,0.0,69,33.3333333333
140.115.53.50,0.0138888888889,31,663.709677419
140.115.53.59,0.0,31,354.290322581
140.115.53.64,0.0,1,46.0
140.115.53.65,0.0868055555556,153,4638.62091503
140.115.53.66,0.0,80,31.625
140.115.53.67,0.0,73,32.1369863014
140.115.53.68,0.0,1,46.0
140.115.53.80,0.0,30,444.3
140.115.53.85,0.0208333333333,35,1295.28571429
140.115.53.90,0.0,78,37.7435897436
140.115.53.92,0.0343915343915,127,32.2362204724
140.115.53.94,0.0,24,46.0
140.115.53.95,0.0,70,36.8
140.115.53.98,0.0,76,33.8947368421
140.115.53.99,0.0,71,34.338028169
